Area/volume,Max/min,org_coating_HAcceptors,org_coating_LogP,common_spin,Eff_anisotropy_const,Magnetic_anisotropy,Magnetocrystalline_anisotropy,Anisotropy constant ,Crystalline,MAE,Curie_temperature,Spehricity,Exchange_constant,Electronegativity core,Space group,Demagnetization_factors,Saturation_magnetization,Coercivity,Remanence_magnetization,Interdomain_coupling,M_magnetic_susceptibility
0.050,0.000,0.889,0.044,0.372,-0.888,1.000,0.023,0.017,0.000,0.215,0.537,1.000,0.000,0.874,1.000,1.000,0.091,0.083,0.179,0.750,0.000
0.185,0.000,0.000,0.330,0.372,0.281,1.000,0.003,0.159,1.000,0.215,0.524,1.000,0.000,0.874,1.000,1.000,0.023,0.514,0.000,0.750,0.000
0.003,0.000,0.000,0.330,0.683,0.714,0.008,0.019,0.103,0.000,0.287,0.215,1.000,0.825,0.875,0.809,1.000,0.119,1.876,0.181,0.019,0.267
0.003,0.000,0.000,0.330,0.683,0.714,0.008,0.019,0.103,0.000,0.287,0.215,1.000,0.825,0.875,0.809,1.000,0.119,1.876,0.181,0.019,0.267
0.003,0.000,0.000,0.330,0.683,0.714,0.008,0.019,0.103,0.000,0.287,0.215,1.000,0.825,0.875,0.809,1.000,0.119,1.876,0.181,0.019,0.267
0.007,0.000,0.000,0.330,0.867,0.281,1.000,0.003,0.159,0.000,1.000,0.486,1.000,0.000,0.874,1.000,1.000,0.057,-5.199,0.000,0.019,1.000
0.007,0.000,0.000,0.330,0.867,0.281,1.000,0.003,0.159,0.000,1.000,0.525,1.000,0.000,0.874,1.000,1.000,0.057,-5.199,0.000,0.019,1.000
0.007,0.000,0.000,0.330,0.867,0.281,1.000,0.003,0.159,0.000,1.000,0.525,1.000,0.000,0.874,1.000,1.000,0.057,-5.199,0.000,0.019,1.000
0.021,0.000,0.000,0.330,0.600,0.392,0.258,0.002,0.091,0.000,0.287,0.587,0.779,0.480,0.800,1.000,1.000,0.055,-5.199,0.193,0.038,0.267
0.021,0.000,0.000,0.330,0.600,0.392,0.258,0.002,0.091,0.000,0.287,0.587,0.779,0.480,0.800,1.000,1.000,0.055,-5.199,0.193,0.038,0.267
0.021,0.000,0.000,0.330,0.600,0.392,0.258,0.002,0.091,0.000,0.287,0.587,0.779,0.480,0.800,1.000,1.000,0.055,-5.199,0.193,0.038,0.267
0.106,0.000,0.000,0.330,0.375,0.442,0.000,0.002,0.693,0.000,0.050,0.299,1.000,0.634,0.835,1.000,1.000,0.062,0.272,0.003,1.000,0.000
0.106,0.000,0.000,0.330,0.375,0.442,0.000,0.002,0.693,0.000,0.050,0.299,1.000,0.634,0.835,1.000,1.000,0.062,0.272,0.003,1.000,0.000
0.106,0.000,0.000,0.330,0.375,0.442,0.000,0.002,0.693,0.000,0.050,0.299,1.000,0.634,0.835,1.000,1.000,0.062,0.272,0.003,1.000,0.000
0.083,0.000,0.000,0.330,0.343,0.491,0.000,0.002,0.693,0.000,0.050,0.299,1.000,0.634,0.801,1.000,1.000,0.069,0.378,0.010,1.000,0.000
0.083,0.000,0.000,0.330,0.343,0.491,0.000,0.002,0.693,0.000,0.050,0.299,1.000,0.634,0.801,1.000,1.000,0.069,0.378,0.010,1.000,0.000
0.083,0.000,0.000,0.330,0.343,0.491,0.000,0.002,0.693,0.000,0.050,0.299,1.000,0.634,0.801,1.000,1.000,0.069,0.378,0.010,1.000,0.000
0.067,0.000,0.000,0.330,0.314,1.228,0.008,0.037,0.052,0.000,0.820,0.297,1.000,0.909,0.771,1.000,1.000,0.128,0.400,0.011,0.500,0.267
0.067,0.000,0.000,0.330,0.314,1.228,0.008,0.037,0.052,0.000,0.820,0.297,1.000,0.909,0.771,1.000,1.000,0.128,0.400,0.011,0.500,0.267
0.067,0.000,0.000,0.330,0.314,1.228,0.008,0.037,0.052,0.000,0.820,0.297,1.000,0.909,0.771,1.000,1.000,0.128,0.400,0.011,0.500,0.267
0.151,0.000,0.000,0.330,0.414,0.307,0.000,0.020,0.522,0.000,0.760,0.493,1.000,0.636,0.816,1.000,1.000,0.062,-5.199,0.000,1.000,0.067
0.151,0.000,0.000,0.330,0.414,0.307,0.000,0.020,0.522,0.000,0.760,0.493,1.000,0.636,0.816,1.000,1.000,0.062,-5.199,0.000,1.000,0.067
0.151,0.000,0.000,0.330,0.414,0.307,0.000,0.020,0.522,0.000,0.760,0.493,1.000,0.636,0.816,1.000,1.000,0.062,-5.199,0.000,1.000,0.067
0.151,0.000,0.000,0.330,0.414,0.307,0.000,0.020,0.522,0.000,0.760,0.493,1.000,0.636,0.816,1.000,1.000,0.062,-5.199,0.000,1.000,0.067
0.179,0.000,0.000,0.330,0.400,0.473,0.000,0.023,0.390,0.000,0.227,0.493,1.000,0.634,0.818,1.000,1.000,0.068,-5.199,0.000,0.750,0.000
0.179,0.000,0.000,0.330,0.400,0.473,0.000,0.023,0.390,0.000,0.227,0.493,1.000,0.634,0.818,1.000,1.000,0.068,-5.199,0.000,0.750,0.000
0.179,0.000,0.000,0.330,0.400,0.473,0.000,0.023,0.390,0.000,0.227,0.493,1.000,0.634,0.818,1.000,1.000,0.068,-5.199,0.000,0.750,0.000
0.179,0.000,0.000,0.330,0.400,0.473,0.000,0.023,0.390,0.000,0.227,0.493,1.000,0.634,0.818,1.000,1.000,0.068,-5.199,0.000,0.750,0.000
0.217,0.000,0.000,0.330,0.366,0.177,0.025,0.030,0.028,1.000,0.762,0.198,1.000,0.634,0.858,1.000,1.000,0.125,-5.199,0.000,0.038,0.733
0.229,0.000,0.000,0.330,0.386,0.744,0.000,0.023,0.270,0.000,0.760,0.493,1.000,0.636,0.820,1.000,1.000,0.070,-5.199,0.000,0.000,0.067
0.229,0.000,0.000,0.330,0.386,0.744,0.000,0.023,0.270,0.000,0.760,0.493,1.000,0.636,0.820,1.000,1.000,0.070,-5.199,0.000,0.000,0.067
0.229,0.000,0.000,0.330,0.386,0.744,0.000,0.023,0.270,0.000,0.760,0.493,1.000,0.636,0.820,1.000,1.000,0.070,-5.199,0.000,0.000,0.067
0.229,0.000,0.000,0.330,0.386,0.744,0.000,0.023,0.270,0.000,0.760,0.493,1.000,0.636,0.820,1.000,1.000,0.070,-5.199,0.000,0.000,0.067
0.246,0.000,0.000,0.330,0.372,1.073,0.025,0.026,0.083,0.000,0.940,0.493,1.000,0.818,0.822,1.000,1.000,0.070,-5.199,0.000,0.000,0.733
0.246,0.000,0.000,0.330,0.372,1.073,0.025,0.026,0.083,0.000,0.940,0.493,1.000,0.818,0.822,1.000,1.000,0.070,-5.199,0.000,0.000,0.733
0.246,0.000,0.000,0.330,0.372,1.073,0.025,0.026,0.083,0.000,0.940,0.493,1.000,0.818,0.822,1.000,1.000,0.070,-5.199,0.000,0.000,0.733
0.246,0.000,0.000,0.330,0.372,1.073,0.025,0.026,0.083,0.000,0.940,0.493,1.000,0.818,0.822,1.000,1.000,0.070,-5.199,0.000,0.000,0.733
0.265,0.000,0.000,0.330,0.357,1.195,0.000,0.030,0.069,0.000,0.940,0.493,0.997,0.818,0.823,1.000,1.000,0.075,-5.199,0.000,0.000,0.733
0.265,0.000,0.000,0.330,0.357,1.195,0.000,0.030,0.069,0.000,0.940,0.493,0.997,0.818,0.823,1.000,1.000,0.075,-5.199,0.000,0.000,0.733
0.265,0.000,0.000,0.330,0.357,1.195,0.000,0.030,0.069,0.000,0.940,0.493,0.997,0.818,0.823,1.000,1.000,0.075,-5.199,0.000,0.000,0.733
0.265,0.000,0.000,0.330,0.357,1.195,0.000,0.030,0.069,0.000,0.940,0.493,0.997,0.818,0.823,1.000,1.000,0.075,-5.199,0.000,0.000,0.733
0.291,0.000,0.000,0.330,0.343,1.263,0.000,0.030,0.069,0.000,0.940,0.493,0.997,0.818,0.825,1.000,1.000,0.061,-5.199,0.000,0.750,0.733
0.291,0.000,0.000,0.330,0.343,1.263,0.000,0.030,0.069,0.000,0.940,0.493,0.997,0.818,0.825,1.000,1.000,0.061,-5.199,0.000,0.750,0.733
0.291,0.000,0.000,0.330,0.343,1.263,0.000,0.030,0.069,0.000,0.940,0.493,0.997,0.818,0.825,1.000,1.000,0.061,-5.199,0.000,0.750,0.733
0.291,0.000,0.000,0.330,0.343,1.263,0.000,0.030,0.069,0.000,0.940,0.493,0.997,0.818,0.825,1.000,1.000,0.061,-5.199,0.000,0.750,0.733
0.341,0.000,0.000,0.330,0.328,0.922,0.025,0.030,0.000,0.000,1.000,0.493,0.997,0.818,0.827,1.000,1.000,0.053,-5.199,0.000,0.000,1.000
0.341,0.000,0.000,0.330,0.328,0.922,0.025,0.030,0.000,0.000,1.000,0.493,0.997,0.818,0.827,1.000,1.000,0.053,-5.199,0.000,0.000,1.000
0.341,0.000,0.000,0.330,0.328,0.922,0.025,0.030,0.000,0.000,1.000,0.493,0.997,0.818,0.827,1.000,1.000,0.053,-5.199,0.000,0.000,1.000
0.341,0.000,0.000,0.330,0.328,0.922,0.025,0.030,0.000,0.000,1.000,0.493,0.997,0.818,0.827,1.000,1.000,0.053,-5.199,0.000,0.000,1.000
0.337,0.000,0.000,0.330,0.314,0.771,0.000,0.030,0.000,0.000,0.604,0.493,0.997,0.636,0.828,1.000,1.000,0.037,-5.199,0.000,0.000,0.067
0.337,0.000,0.000,0.330,0.314,0.771,0.000,0.030,0.000,0.000,0.604,0.493,0.997,0.636,0.828,1.000,1.000,0.037,-5.199,0.000,0.000,0.067
0.337,0.000,0.000,0.330,0.314,0.771,0.000,0.030,0.000,0.000,0.604,0.493,0.997,0.636,0.828,1.000,1.000,0.037,-5.199,0.000,0.000,0.067
0.337,0.000,0.000,0.330,0.314,0.771,0.000,0.030,0.000,0.000,0.604,0.493,0.997,0.636,0.828,1.000,1.000,0.037,-5.199,0.000,0.000,0.067
0.366,0.000,0.000,0.330,0.300,0.809,0.000,0.030,0.000,0.000,0.604,0.493,0.997,0.636,0.830,1.000,1.000,0.026,-5.199,0.000,0.000,0.067
0.366,0.000,0.000,0.330,0.300,0.809,0.000,0.030,0.000,0.000,0.604,0.493,0.997,0.636,0.830,1.000,1.000,0.026,-5.199,0.000,0.000,0.067
0.366,0.000,0.000,0.330,0.300,0.809,0.000,0.030,0.000,0.000,0.604,0.493,0.997,0.636,0.830,1.000,1.000,0.026,-5.199,0.000,0.000,0.067
0.366,0.000,0.000,0.330,0.300,0.809,0.000,0.030,0.000,0.000,0.604,0.493,0.997,0.636,0.830,1.000,1.000,0.026,-5.199,0.000,0.000,0.067
0.376,0.000,0.000,0.330,0.286,-1.366,0.034,0.036,0.132,0.000,1.000,0.493,1.000,1.000,0.831,1.000,1.000,0.016,-5.199,0.000,1.000,1.000
0.376,0.000,0.000,0.330,0.286,-1.366,0.034,0.036,0.132,0.000,1.000,0.493,1.000,1.000,0.831,1.000,1.000,0.016,-5.199,0.000,1.000,1.000
0.376,0.000,0.000,0.330,0.286,-1.366,0.034,0.036,0.132,0.000,1.000,0.493,1.000,1.000,0.831,1.000,1.000,0.016,-5.199,0.000,1.000,1.000
0.376,0.000,0.000,0.330,0.286,-1.366,0.034,0.036,0.132,0.000,1.000,0.493,1.000,1.000,0.831,1.000,1.000,0.016,-5.199,0.000,1.000,1.000
0.376,0.000,0.000,0.330,0.286,-1.366,0.034,0.036,0.132,0.000,1.000,0.493,1.000,1.000,0.831,1.000,1.000,0.016,-5.199,0.000,1.000,1.000
0.376,0.000,0.000,0.330,0.286,-1.366,0.034,0.036,0.132,0.000,1.000,0.493,1.000,1.000,0.831,1.000,1.000,0.016,-5.199,0.000,1.000,1.000
0.376,0.000,0.000,0.330,0.286,-1.366,0.034,0.036,0.132,0.000,1.000,0.493,1.000,1.000,0.831,1.000,1.000,0.016,-5.199,0.000,1.000,1.000
0.376,0.000,0.000,0.330,0.286,-1.366,0.034,0.036,0.132,0.000,1.000,0.493,1.000,1.000,0.831,1.000,1.000,0.016,-5.199,0.000,1.000,1.000
0.376,0.000,0.000,0.330,0.286,-1.366,0.034,0.036,0.132,0.000,1.000,0.493,1.000,1.000,0.831,1.000,1.000,0.016,-5.199,0.000,1.000,1.000
0.376,0.000,0.000,0.330,0.286,-1.366,0.034,0.036,0.132,0.000,1.000,0.493,1.000,1.000,0.831,1.000,1.000,0.016,-5.199,0.000,1.000,1.000
0.376,0.000,0.000,0.330,0.286,-1.366,0.034,0.036,0.132,0.000,1.000,0.493,1.000,1.000,0.831,1.000,1.000,0.016,-5.199,0.000,1.000,1.000
0.045,0.000,0.000,0.330,0.286,-1.616,0.034,0.036,0.258,0.000,1.000,0.493,1.000,1.000,0.831,1.000,1.000,0.014,-5.199,0.000,1.000,1.000
0.045,0.000,0.000,0.330,0.286,-1.616,0.034,0.036,0.258,0.000,1.000,0.493,1.000,1.000,0.831,1.000,1.000,0.014,-5.199,0.000,1.000,1.000
0.045,0.000,0.000,0.330,0.286,-1.616,0.034,0.036,0.258,0.000,1.000,0.493,1.000,1.000,0.831,1.000,1.000,0.014,-5.199,0.000,1.000,1.000
0.045,0.000,0.000,0.330,0.286,-1.616,0.034,0.036,0.258,0.000,1.000,0.493,1.000,1.000,0.831,1.000,1.000,0.014,-5.199,0.000,1.000,1.000
0.045,0.000,0.000,0.330,0.286,-1.616,0.034,0.036,0.258,0.000,1.000,0.493,1.000,1.000,0.831,1.000,1.000,0.014,-5.199,0.000,1.000,1.000
0.045,0.000,0.000,0.330,0.286,-1.616,0.034,0.036,0.258,0.000,1.000,0.493,1.000,1.000,0.831,1.000,1.000,0.014,-5.199,0.000,1.000,1.000
0.045,0.000,0.000,0.330,0.286,-1.616,0.034,0.036,0.258,0.000,1.000,0.493,1.000,1.000,0.831,1.000,1.000,0.014,-5.199,0.000,1.000,1.000
0.045,0.000,0.000,0.330,0.286,-1.616,0.034,0.036,0.258,0.000,1.000,0.493,1.000,1.000,0.831,1.000,1.000,0.014,-5.199,0.000,1.000,1.000
0.045,0.000,0.000,0.330,0.286,-1.616,0.034,0.036,0.258,0.000,1.000,0.493,1.000,1.000,0.831,1.000,1.000,0.014,-5.199,0.000,1.000,1.000
0.045,0.000,0.000,0.330,0.286,-1.616,0.034,0.036,0.258,0.000,1.000,0.493,1.000,1.000,0.831,1.000,1.000,0.014,-5.199,0.000,1.000,1.000
0.045,0.000,0.000,0.330,0.286,-1.616,0.034,0.036,0.258,0.000,1.000,0.493,1.000,1.000,0.831,1.000,1.000,0.014,-5.199,0.000,1.000,1.000
0.045,0.000,0.000,0.330,0.286,-1.616,0.034,0.036,0.258,0.000,1.000,0.493,1.000,1.000,0.831,1.000,1.000,0.014,-5.199,0.000,1.000,1.000
0.045,0.000,0.000,0.330,0.286,-1.616,0.034,0.036,0.258,0.000,1.000,0.493,1.000,1.000,0.831,1.000,1.000,0.014,-5.199,0.000,1.000,1.000
0.150,0.000,0.000,0.330,0.286,0.168,0.034,0.036,0.190,1.000,1.000,0.493,1.000,1.000,0.831,1.000,1.000,0.055,0.823,0.004,1.000,1.000
0.150,0.000,0.000,0.330,0.286,0.168,0.034,0.036,0.190,1.000,1.000,0.493,1.000,1.000,0.831,1.000,1.000,0.055,0.823,0.004,1.000,1.000
0.150,0.000,0.000,0.330,0.286,0.168,0.034,0.036,0.190,1.000,1.000,0.493,1.000,1.000,0.831,1.000,1.000,0.055,0.823,0.004,1.000,1.000
0.007,0.000,0.000,0.330,0.667,0.987,0.034,0.021,0.313,0.000,1.000,0.493,1.000,0.159,0.831,1.000,1.000,0.086,-5.199,0.000,0.019,1.000
0.007,0.000,0.000,0.330,0.667,0.987,0.034,0.021,0.313,0.000,1.000,0.493,1.000,0.159,0.831,1.000,1.000,0.086,-5.199,0.000,0.019,1.000
0.007,0.000,0.000,0.330,0.667,0.987,0.034,0.021,0.313,0.000,1.000,0.493,1.000,0.159,0.831,1.000,1.000,0.086,-5.199,0.000,0.019,1.000
0.007,0.000,0.000,0.330,0.667,0.987,0.034,0.021,0.313,0.000,1.000,0.493,1.000,0.159,0.831,1.000,1.000,0.086,-5.199,0.000,0.019,1.000
0.300,0.000,0.000,0.330,0.667,0.987,0.034,0.036,0.083,0.000,1.000,0.347,0.997,1.000,0.831,1.000,1.000,0.129,0.854,0.051,1.000,1.000
0.750,0.000,0.000,0.330,0.667,0.987,0.034,0.036,0.096,0.000,1.000,0.347,0.997,1.000,0.831,1.000,1.000,0.036,0.935,0.004,1.000,1.000
0.750,0.000,0.000,0.330,0.667,0.987,0.034,0.036,0.096,0.000,1.000,0.347,0.997,1.000,0.831,1.000,1.000,0.041,0.861,0.004,1.000,1.000
0.600,0.000,0.000,0.330,0.667,0.987,0.034,0.036,0.096,0.000,1.000,0.347,0.997,1.000,0.831,1.000,1.000,0.045,0.810,0.004,1.000,1.000
0.600,0.000,0.000,0.330,0.667,0.987,0.034,0.036,0.096,0.000,1.000,0.347,0.997,1.000,0.831,1.000,1.000,0.086,0.720,0.013,1.000,1.000
0.272,0.000,0.000,0.330,0.667,0.987,0.034,0.036,0.083,0.000,1.000,0.347,0.997,1.000,0.831,1.000,1.000,0.113,0.963,0.071,1.000,1.000
0.209,0.001,0.000,0.330,0.667,0.987,0.034,0.036,0.132,0.000,1.000,0.347,1.000,1.000,0.831,1.000,1.000,0.104,0.848,0.030,1.000,1.000
