Area/volume,Max/min,org_coating_HAcceptors,org_coating_LogP,common_spin,Eff_anisotropy_const,Magnetic_anisotropy,Magnetocrystalline_anisotropy,Anisotropy constant ,Crystalline,MAE,Curie_temperature,Spehricity,Exchange_constant,Electronegativity core,Space group,Demagnetization_factors,Saturation_magnetization,Coercivity,Remanence_magnetization,Interdomain_coupling,M_magnetic_susceptibility
0.474,0.000,0.000,0.330,1.000,0.091,0.000,0.163,0.189,0.0,0.000,0.327,1.0,1.000,0.815,1.0,1.000,-0.810,-5.199,0.000,0.019,0.000
0.010,0.000,0.000,0.330,1.000,0.091,0.000,0.002,0.189,0.0,0.000,0.327,1.0,0.651,0.815,1.0,1.000,-0.603,2.061,0.135,0.038,0.000
0.333,0.000,0.000,0.330,1.000,0.091,0.000,0.163,0.189,0.0,0.000,0.389,1.0,1.000,0.815,1.0,1.000,-0.085,0.732,0.031,0.019,0.000
0.428,0.000,0.000,0.330,1.000,0.091,0.000,0.163,0.189,0.0,0.000,0.389,1.0,1.000,0.815,1.0,1.000,0.647,1.133,0.053,0.019,0.000
0.750,0.000,0.000,0.330,1.000,0.091,0.000,0.163,0.189,0.0,0.000,0.389,1.0,1.000,0.815,1.0,1.000,-0.361,0.970,0.019,0.019,0.000
0.750,0.000,0.000,0.330,1.000,0.105,0.000,0.163,0.189,0.0,0.000,0.389,1.0,1.000,0.815,1.0,1.000,-1.168,0.874,0.004,0.019,0.000
1.000,0.000,0.000,0.330,1.000,0.091,0.000,0.163,0.189,0.0,0.000,0.389,1.0,1.000,0.815,1.0,1.000,-1.282,1.271,0.014,0.019,0.000
1.000,0.000,0.000,0.330,1.000,0.091,0.000,0.163,0.189,0.0,0.000,0.389,1.0,1.000,0.815,1.0,1.000,-1.323,1.186,0.005,0.019,0.000
0.750,0.000,0.000,0.330,1.000,0.091,0.000,0.163,0.189,0.0,0.000,0.389,1.0,1.000,0.815,1.0,1.000,-0.767,0.738,0.006,0.019,0.000
0.600,0.000,0.000,0.330,1.000,0.091,0.000,0.163,0.189,0.0,0.000,0.389,1.0,1.000,0.815,1.0,1.000,-1.391,1.125,0.004,0.019,0.000
0.018,0.000,0.000,0.330,0.328,0.000,0.008,0.002,0.001,0.0,0.287,0.383,1.0,0.634,0.853,1.0,1.000,0.697,-5.199,0.000,0.038,0.267
0.416,0.000,0.444,0.205,0.345,0.030,0.000,0.030,0.000,0.0,0.414,0.366,1.0,1.000,0.859,1.0,1.000,-1.155,0.295,0.001,0.000,0.067
0.416,0.000,0.444,0.205,0.302,0.030,0.000,0.030,0.000,0.0,0.414,0.366,1.0,1.000,0.859,1.0,1.000,-1.155,0.295,0.001,0.000,0.067
0.341,0.000,0.444,0.205,0.268,0.030,0.000,0.030,0.000,0.0,0.414,0.366,1.0,1.000,0.859,1.0,1.000,-1.080,0.647,0.005,0.000,0.067
0.341,0.000,0.444,0.205,0.242,0.030,0.000,0.030,0.000,0.0,0.414,0.366,1.0,1.000,0.859,1.0,1.000,-1.080,0.647,0.005,0.000,0.067
0.021,0.000,0.000,0.330,0.372,0.009,1.000,0.003,0.172,0.0,0.215,0.303,1.0,0.000,0.874,1.0,1.000,-0.804,-5.199,0.000,0.750,0.000
0.050,0.000,0.889,0.044,0.372,0.004,1.000,0.023,0.018,0.0,0.215,0.537,1.0,0.000,0.874,1.0,1.000,0.201,0.083,0.179,0.750,0.000
0.050,0.000,0.889,0.044,0.372,0.004,1.000,0.023,0.018,0.0,0.215,0.537,1.0,0.000,0.874,1.0,1.000,0.201,0.083,0.179,0.750,0.000
0.050,0.000,0.889,0.044,0.372,0.004,1.000,0.023,0.018,0.0,0.215,0.537,1.0,0.000,0.874,1.0,1.000,0.201,0.083,0.179,0.750,0.000
0.050,0.000,0.889,0.044,0.372,0.004,1.000,0.023,0.018,0.0,0.215,0.537,1.0,0.000,0.874,1.0,1.000,0.201,0.083,0.179,0.750,0.000
0.050,0.000,0.889,0.044,0.372,0.004,1.000,0.023,0.018,0.0,0.215,0.537,1.0,0.000,0.874,1.0,1.000,0.201,0.083,0.179,0.750,0.000
0.050,0.000,0.889,0.044,0.372,0.004,1.000,0.023,0.018,0.0,0.215,0.537,1.0,0.000,0.874,1.0,1.000,0.201,0.083,0.179,0.750,0.000
0.185,0.000,0.000,0.330,0.372,0.009,1.000,0.003,0.172,1.0,0.215,0.524,1.0,0.000,0.874,1.0,1.000,-1.492,0.514,0.000,0.750,0.000
0.003,0.000,0.000,0.330,0.683,0.026,0.008,0.019,0.109,0.0,0.287,0.215,1.0,0.825,0.875,0.808888888888889,1.000,1.302,1.876,0.181,0.019,0.267
0.003,0.000,0.000,0.330,0.683,0.026,0.008,0.019,0.109,0.0,0.287,0.215,1.0,0.825,0.875,0.808888888888889,1.000,1.302,1.876,0.181,0.019,0.267
0.003,0.000,0.000,0.330,0.683,0.026,0.008,0.019,0.109,0.0,0.287,0.215,1.0,0.825,0.875,0.808888888888889,1.000,1.302,1.876,0.181,0.019,0.267
0.007,0.000,0.000,0.330,0.867,0.009,1.000,0.003,0.172,0.0,1.000,0.486,1.0,0.000,0.874,1.0,1.000,-0.835,-5.199,0.000,0.019,1.000
0.007,0.000,0.000,0.330,0.867,0.009,1.000,0.003,0.172,0.0,1.000,0.525,1.0,0.000,0.874,1.0,1.000,-0.835,-5.199,0.000,0.019,1.000
0.007,0.000,0.000,0.330,0.867,0.009,1.000,0.003,0.172,0.0,1.000,0.525,1.0,0.000,0.874,1.0,1.000,-0.835,-5.199,0.000,0.019,1.000
0.021,0.000,0.000,0.330,0.600,0.013,0.258,0.002,0.095,0.0,0.287,0.587,0.7791411042944785,0.480,0.800,1.0,1.000,-0.894,-5.199,0.193,0.038,0.267
0.021,0.000,0.000,0.330,0.600,0.013,0.258,0.002,0.095,0.0,0.287,0.587,0.7791411042944785,0.480,0.800,1.0,1.000,-0.894,-5.199,0.193,0.038,0.267
0.021,0.000,0.000,0.330,0.600,0.013,0.258,0.002,0.095,0.0,0.287,0.587,0.7791411042944785,0.480,0.800,1.0,1.000,-0.894,-5.199,0.193,0.038,0.267
0.106,0.000,0.000,0.330,0.375,0.015,0.000,0.002,1.000,0.0,0.050,0.299,1.0,0.634,0.835,1.0,1.000,-0.732,0.272,0.003,1.000,0.000
0.106,0.000,0.000,0.330,0.375,0.015,0.000,0.002,1.000,0.0,0.050,0.299,1.0,0.634,0.835,1.0,1.000,-0.732,0.272,0.003,1.000,0.000
0.106,0.000,0.000,0.330,0.375,0.015,0.000,0.002,1.000,0.0,0.050,0.299,1.0,0.634,0.835,1.0,1.000,-0.732,0.272,0.003,1.000,0.000
0.083,0.000,0.000,0.330,0.343,0.017,0.000,0.002,1.000,0.0,0.050,0.299,1.0,0.634,0.801,1.0,1.000,-0.540,0.378,0.010,1.000,0.000
0.083,0.000,0.000,0.330,0.343,0.017,0.000,0.002,1.000,0.0,0.050,0.299,1.0,0.634,0.801,1.0,1.000,-0.540,0.378,0.010,1.000,0.000
0.083,0.000,0.000,0.330,0.343,0.017,0.000,0.002,1.000,0.0,0.050,0.299,1.0,0.634,0.801,1.0,1.000,-0.540,0.378,0.010,1.000,0.000
0.067,0.000,0.000,0.330,0.314,0.035,0.008,0.037,0.054,0.0,0.820,0.297,1.0,0.909,0.771,1.0,1.000,1.930,0.400,0.011,0.500,0.267
0.067,0.000,0.000,0.330,0.314,0.035,0.008,0.037,0.054,0.0,0.820,0.297,1.0,0.909,0.771,1.0,1.000,1.930,0.400,0.011,0.500,0.267
0.067,0.000,0.000,0.330,0.314,0.035,0.008,0.037,0.054,0.0,0.820,0.297,1.0,0.909,0.771,1.0,1.000,1.930,0.400,0.011,0.500,0.267
0.151,0.000,0.000,0.330,0.414,0.010,0.000,0.020,0.686,0.0,0.760,0.493,1.0,0.636,0.816,1.0,1.000,-0.711,-5.199,0.000,1.000,0.067
0.151,0.000,0.000,0.330,0.414,0.010,0.000,0.020,0.686,0.0,0.760,0.493,1.0,0.636,0.816,1.0,1.000,-0.711,-5.199,0.000,1.000,0.067
0.151,0.000,0.000,0.330,0.414,0.010,0.000,0.020,0.686,0.0,0.760,0.493,1.0,0.636,0.816,1.0,1.000,-0.711,-5.199,0.000,1.000,0.067
0.151,0.000,0.000,0.330,0.414,0.010,0.000,0.020,0.686,0.0,0.760,0.493,1.0,0.636,0.816,1.0,1.000,-0.711,-5.199,0.000,1.000,0.067
0.179,0.000,0.000,0.330,0.400,0.016,0.000,0.023,0.478,0.0,0.227,0.493,1.0,0.634,0.818,1.0,1.000,-0.558,-5.199,0.000,0.750,0.000
0.179,0.000,0.000,0.330,0.400,0.016,0.000,0.023,0.478,0.0,0.227,0.493,1.0,0.634,0.818,1.0,1.000,-0.558,-5.199,0.000,0.750,0.000
0.179,0.000,0.000,0.330,0.400,0.016,0.000,0.023,0.478,0.0,0.227,0.493,1.0,0.634,0.818,1.0,1.000,-0.558,-5.199,0.000,0.750,0.000
0.179,0.000,0.000,0.330,0.400,0.016,0.000,0.023,0.478,0.0,0.227,0.493,1.0,0.634,0.818,1.0,1.000,-0.558,-5.199,0.000,0.750,0.000
0.217,0.000,0.000,0.330,0.366,0.008,0.025,0.030,0.028,1.0,0.762,0.198,1.0,0.634,0.858,1.0,1.000,1.876,-5.199,0.000,0.038,0.733
0.229,0.000,0.000,0.330,0.386,0.029,0.000,0.023,0.309,0.0,0.760,0.493,1.0,0.636,0.820,1.0,1.000,-0.507,-5.199,0.000,0.000,0.067
0.229,0.000,0.000,0.330,0.386,0.029,0.000,0.023,0.309,0.0,0.760,0.493,1.0,0.636,0.820,1.0,1.000,-0.507,-5.199,0.000,0.000,0.067
0.229,0.000,0.000,0.330,0.386,0.029,0.000,0.023,0.309,0.0,0.760,0.493,1.0,0.636,0.820,1.0,1.000,-0.507,-5.199,0.000,0.000,0.067
0.229,0.000,0.000,0.330,0.386,0.029,0.000,0.023,0.309,0.0,0.760,0.493,1.0,0.636,0.820,1.0,1.000,-0.507,-5.199,0.000,0.000,0.067
0.246,0.000,0.000,0.330,0.372,0.033,0.025,0.026,0.086,0.0,0.940,0.493,1.0,0.818,0.822,1.0,1.000,-0.507,-5.199,0.000,0.000,0.733
0.246,0.000,0.000,0.330,0.372,0.033,0.025,0.026,0.086,0.0,0.940,0.493,1.0,0.818,0.822,1.0,1.000,-0.507,-5.199,0.000,0.000,0.733
0.246,0.000,0.000,0.330,0.372,0.033,0.025,0.026,0.086,0.0,0.940,0.493,1.0,0.818,0.822,1.0,1.000,-0.507,-5.199,0.000,0.000,0.733
0.246,0.000,0.000,0.330,0.372,0.033,0.025,0.026,0.086,0.0,0.940,0.493,1.0,0.818,0.822,1.0,1.000,-0.507,-5.199,0.000,0.000,0.733
0.265,0.000,0.000,0.330,0.357,0.035,0.000,0.030,0.071,0.0,0.940,0.493,0.9969325153374231,0.818,0.823,1.0,1.000,-0.388,-5.199,0.000,0.000,0.733
0.265,0.000,0.000,0.330,0.357,0.035,0.000,0.030,0.071,0.0,0.940,0.493,0.9969325153374231,0.818,0.823,1.0,1.000,-0.388,-5.199,0.000,0.000,0.733
0.265,0.000,0.000,0.330,0.357,0.035,0.000,0.030,0.071,0.0,0.940,0.493,0.9969325153374231,0.818,0.823,1.0,1.000,-0.388,-5.199,0.000,0.000,0.733
0.265,0.000,0.000,0.330,0.357,0.035,0.000,0.030,0.071,0.0,0.940,0.493,0.9969325153374231,0.818,0.823,1.0,1.000,-0.388,-5.199,0.000,0.000,0.733
0.291,0.000,0.000,0.330,0.343,0.038,0.000,0.030,0.071,0.0,0.940,0.493,0.9969325153374231,0.818,0.825,1.0,1.000,-0.752,-5.199,0.000,0.750,0.733
0.291,0.000,0.000,0.330,0.343,0.038,0.000,0.030,0.071,0.0,0.940,0.493,0.9969325153374231,0.818,0.825,1.0,1.000,-0.752,-5.199,0.000,0.750,0.733
0.291,0.000,0.000,0.330,0.343,0.038,0.000,0.030,0.071,0.0,0.940,0.493,0.9969325153374231,0.818,0.825,1.0,1.000,-0.752,-5.199,0.000,0.750,0.733
0.291,0.000,0.000,0.330,0.343,0.038,0.000,0.030,0.071,0.0,0.940,0.493,0.9969325153374231,0.818,0.825,1.0,1.000,-0.752,-5.199,0.000,0.750,0.733
0.341,0.000,0.000,0.330,0.328,0.033,0.025,0.030,0.000,0.0,1.000,0.493,0.9969325153374231,0.818,0.827,1.0,1.000,-0.952,-5.199,0.000,0.000,1.000
0.341,0.000,0.000,0.330,0.328,0.033,0.025,0.030,0.000,0.0,1.000,0.493,0.9969325153374231,0.818,0.827,1.0,1.000,-0.952,-5.199,0.000,0.000,1.000
0.341,0.000,0.000,0.330,0.328,0.033,0.025,0.030,0.000,0.0,1.000,0.493,0.9969325153374231,0.818,0.827,1.0,1.000,-0.952,-5.199,0.000,0.000,1.000
0.341,0.000,0.000,0.330,0.328,0.033,0.025,0.030,0.000,0.0,1.000,0.493,0.9969325153374231,0.818,0.827,1.0,1.000,-0.952,-5.199,0.000,0.000,1.000
0.337,0.000,0.000,0.330,0.314,0.029,0.000,0.030,0.000,0.0,0.604,0.493,0.9969325153374231,0.636,0.828,1.0,1.000,-1.237,-5.199,0.000,0.000,0.067
0.337,0.000,0.000,0.330,0.314,0.029,0.000,0.030,0.000,0.0,0.604,0.493,0.9969325153374231,0.636,0.828,1.0,1.000,-1.237,-5.199,0.000,0.000,0.067
0.337,0.000,0.000,0.330,0.314,0.029,0.000,0.030,0.000,0.0,0.604,0.493,0.9969325153374231,0.636,0.828,1.0,1.000,-1.237,-5.199,0.000,0.000,0.067
0.337,0.000,0.000,0.330,0.314,0.029,0.000,0.030,0.000,0.0,0.604,0.493,0.9969325153374231,0.636,0.828,1.0,1.000,-1.237,-5.199,0.000,0.000,0.067
0.366,0.000,0.000,0.330,0.300,0.030,0.000,0.030,0.000,0.0,0.604,0.493,0.9969325153374231,0.636,0.830,1.0,1.000,-1.421,-5.199,0.000,0.000,0.067
0.366,0.000,0.000,0.330,0.300,0.030,0.000,0.030,0.000,0.0,0.604,0.493,0.9969325153374231,0.636,0.830,1.0,1.000,-1.421,-5.199,0.000,0.000,0.067
0.366,0.000,0.000,0.330,0.300,0.030,0.000,0.030,0.000,0.0,0.604,0.493,0.9969325153374231,0.636,0.830,1.0,1.000,-1.421,-5.199,0.000,0.000,0.067
0.366,0.000,0.000,0.330,0.300,0.030,0.000,0.030,0.000,0.0,0.604,0.493,0.9969325153374231,0.636,0.830,1.0,1.000,-1.421,-5.199,0.000,0.000,0.067
0.376,0.000,0.000,0.330,0.286,0.002,0.034,0.036,0.141,0.0,1.000,0.493,1.0,1.000,0.831,1.0,1.000,-1.636,-5.199,0.000,1.000,1.000
0.376,0.000,0.000,0.330,0.286,0.002,0.034,0.036,0.141,0.0,1.000,0.493,1.0,1.000,0.831,1.0,1.000,-1.636,-5.199,0.000,1.000,1.000
0.376,0.000,0.000,0.330,0.286,0.002,0.034,0.036,0.141,0.0,1.000,0.493,1.0,1.000,0.831,1.0,1.000,-1.636,-5.199,0.000,1.000,1.000
0.376,0.000,0.000,0.330,0.286,0.002,0.034,0.036,0.141,0.0,1.000,0.493,1.0,1.000,0.831,1.0,1.000,-1.636,-5.199,0.000,1.000,1.000
0.376,0.000,0.000,0.330,0.286,0.002,0.034,0.036,0.141,0.0,1.000,0.493,1.0,1.000,0.831,1.0,1.000,-1.636,-5.199,0.000,1.000,1.000
0.376,0.000,0.000,0.330,0.286,0.002,0.034,0.036,0.141,0.0,1.000,0.493,1.0,1.000,0.831,1.0,1.000,-1.636,-5.199,0.000,1.000,1.000
0.376,0.000,0.000,0.330,0.286,0.002,0.034,0.036,0.141,0.0,1.000,0.493,1.0,1.000,0.831,1.0,1.000,-1.636,-5.199,0.000,1.000,1.000
0.376,0.000,0.000,0.330,0.286,0.002,0.034,0.036,0.141,0.0,1.000,0.493,1.0,1.000,0.831,1.0,1.000,-1.636,-5.199,0.000,1.000,1.000
0.376,0.000,0.000,0.330,0.286,0.002,0.034,0.036,0.141,0.0,1.000,0.493,1.0,1.000,0.831,1.0,1.000,-1.636,-5.199,0.000,1.000,1.000
0.376,0.000,0.000,0.330,0.286,0.002,0.034,0.036,0.141,0.0,1.000,0.493,1.0,1.000,0.831,1.0,1.000,-1.636,-5.199,0.000,1.000,1.000
0.376,0.000,0.000,0.330,0.286,0.002,0.034,0.036,0.141,0.0,1.000,0.493,1.0,1.000,0.831,1.0,1.000,-1.636,-5.199,0.000,1.000,1.000
0.045,0.000,0.000,0.330,0.286,0.002,0.034,0.036,0.295,0.0,1.000,0.493,1.0,1.000,0.831,1.0,1.000,-1.902,-5.199,0.000,1.000,1.000
0.045,0.000,0.000,0.330,0.286,0.002,0.034,0.036,0.295,0.0,1.000,0.493,1.0,1.000,0.831,1.0,1.000,-1.902,-5.199,0.000,1.000,1.000
0.045,0.000,0.000,0.330,0.286,0.002,0.034,0.036,0.295,0.0,1.000,0.493,1.0,1.000,0.831,1.0,1.000,-1.902,-5.199,0.000,1.000,1.000
0.045,0.000,0.000,0.330,0.286,0.002,0.034,0.036,0.295,0.0,1.000,0.493,1.0,1.000,0.831,1.0,1.000,-1.902,-5.199,0.000,1.000,1.000
0.045,0.000,0.000,0.330,0.286,0.002,0.034,0.036,0.295,0.0,1.000,0.493,1.0,1.000,0.831,1.0,1.000,-1.902,-5.199,0.000,1.000,1.000
0.045,0.000,0.000,0.330,0.286,0.002,0.034,0.036,0.295,0.0,1.000,0.493,1.0,1.000,0.831,1.0,1.000,-1.902,-5.199,0.000,1.000,1.000
0.045,0.000,0.000,0.330,0.286,0.002,0.034,0.036,0.295,0.0,1.000,0.493,1.0,1.000,0.831,1.0,1.000,-1.902,-5.199,0.000,1.000,1.000
0.045,0.000,0.000,0.330,0.286,0.002,0.034,0.036,0.295,0.0,1.000,0.493,1.0,1.000,0.831,1.0,1.000,-1.902,-5.199,0.000,1.000,1.000
0.045,0.000,0.000,0.330,0.286,0.002,0.034,0.036,0.295,0.0,1.000,0.493,1.0,1.000,0.831,1.0,1.000,-1.902,-5.199,0.000,1.000,1.000
0.045,0.000,0.000,0.330,0.286,0.002,0.034,0.036,0.295,0.0,1.000,0.493,1.0,1.000,0.831,1.0,1.000,-1.902,-5.199,0.000,1.000,1.000
0.045,0.000,0.000,0.330,0.286,0.002,0.034,0.036,0.295,0.0,1.000,0.493,1.0,1.000,0.831,1.0,1.000,-1.902,-5.199,0.000,1.000,1.000
0.045,0.000,0.000,0.330,0.286,0.002,0.034,0.036,0.295,0.0,1.000,0.493,1.0,1.000,0.831,1.0,1.000,-1.902,-5.199,0.000,1.000,1.000
0.045,0.000,0.000,0.330,0.286,0.002,0.034,0.036,0.295,0.0,1.000,0.493,1.0,1.000,0.831,1.0,1.000,-1.902,-5.199,0.000,1.000,1.000
0.150,0.000,0.000,0.330,0.286,0.006,0.034,0.036,0.209,1.0,1.000,0.493,1.0,1.000,0.831,1.0,1.000,-0.921,0.823,0.004,1.000,1.000
0.150,0.000,0.000,0.330,0.286,0.006,0.034,0.036,0.209,1.0,1.000,0.493,1.0,1.000,0.831,1.0,1.000,-0.921,0.823,0.004,1.000,1.000
0.150,0.000,0.000,0.330,0.286,0.006,0.034,0.036,0.209,1.0,1.000,0.493,1.0,1.000,0.831,1.0,1.000,-0.921,0.823,0.004,1.000,1.000
0.007,0.000,0.000,0.330,0.667,0.033,0.034,0.021,0.367,0.0,1.000,0.493,1.0,0.159,0.831,1.0,1.000,0.016,-5.199,0.000,0.019,1.000
0.007,0.000,0.000,0.330,0.667,0.033,0.034,0.021,0.367,0.0,1.000,0.493,1.0,0.159,0.831,1.0,1.000,0.016,-5.199,0.000,0.019,1.000
0.007,0.000,0.000,0.330,0.667,0.033,0.034,0.021,0.367,0.0,1.000,0.493,1.0,0.159,0.831,1.0,1.000,0.016,-5.199,0.000,0.019,1.000
0.007,0.000,0.000,0.330,0.667,0.033,0.034,0.021,0.367,0.0,1.000,0.493,1.0,0.159,0.831,1.0,1.000,0.016,-5.199,0.000,0.019,1.000
0.300,0.000,0.000,0.330,0.667,0.033,0.034,0.036,0.086,0.0,1.000,0.347,0.9969325153374231,1.000,0.831,1.0,1.000,1.991,0.854,0.051,1.000,1.000
0.750,0.000,0.000,0.330,0.667,0.033,0.034,0.036,0.100,0.0,1.000,0.347,0.9969325153374231,1.000,0.831,1.0,1.000,-1.266,0.935,0.004,1.000,1.000
0.750,0.000,0.000,0.330,0.667,0.033,0.034,0.036,0.100,0.0,1.000,0.347,0.9969325153374231,1.000,0.831,1.0,1.000,-1.142,0.861,0.004,1.000,1.000
0.600,0.000,0.000,0.330,0.667,0.033,0.034,0.036,0.100,0.0,1.000,0.347,0.9969325153374231,1.000,0.831,1.0,1.000,-1.116,0.810,0.004,1.000,1.000
0.600,0.000,0.000,0.330,0.667,0.033,0.034,0.036,0.100,0.0,1.000,0.347,0.9969325153374231,1.000,0.831,1.0,1.000,0.004,0.720,0.013,1.000,1.000
0.272,0.000,0.000,0.330,0.667,0.033,0.034,0.036,0.086,0.0,1.000,0.347,0.9969325153374231,1.000,0.831,1.0,1.000,0.914,0.963,0.071,1.000,1.000
0.209,0.001,0.000,0.330,0.667,0.033,0.034,0.036,0.141,0.0,1.000,0.347,1.0,1.000,0.831,1.0,1.000,0.709,0.848,0.030,1.000,1.000
